product_id,cost_price
255393,177.76
255394,135.08
255395,162.86
255396,132.79
255397,167.34
255398,148.08
255399,142.78
255400,171.79
255401,105.98
255402,182.86
255403,186.9
255404,171.19
255405,172.08
255406,177.53
255407,134.88
255408,183.51
255409,158.81
255410,109.52
255411,137.87
255412,172.48
255413,192.18
255414,152.5
255415,136.77
255416,140.6
255417,189.6
255418,138.04
255419,137.3
255420,196.89
255421,179.43
255422,102.42
255423,167.04
255424,197.63
255425,179.86
255426,168.21
255427,116.56
255428,188.93
255429,182.41
255430,175.83
255431,127.53
255432,128.57
255433,124.48
255434,150.82
255435,187.89
255436,134.78
255437,166.4
255438,145.46
255439,193.92
255440,106.72
255441,168.25
255442,178.74
255443,172.93
255444,183.79
255445,167.74
255446,157.56
255447,199.2
255448,199.03
255449,159.63
255450,189.78
255451,174.42
255452,138.39
255453,127.77
255454,120.33
255455,146.53
255456,159.94
255457,169.43
255458,161.57
255459,141.66
255460,164.13
255461,179.55
255462,174.69
255463,115.06
255464,182.2
255465,170.35
255466,139.9
255467,131.7
255468,127.72
255469,148.8
255470,156.03
255471,108.45
255472,111.04
255473,133.01
255474,137.26
255475,113.01
255476,165.62
255477,133.28
255478,161.47
255479,132.52
255480,133.65
255481,133.46
255482,111.58
255483,143.61
255484,183.3
255485,166.38
255486,106.07
255487,164.37
255488,169.14
255489,174.3
255490,163.37
255491,107.05
255492,114.91
255493,172.45
255494,157.22
255495,103.18
255496,182.13
255497,165.64
255498,147.53
255499,136.68
255500,165.77
255501,103.79
255502,161.47
255503,196.43
255504,166.49
255505,198.33
255506,194.38
255507,128.14
255508,110.78
255509,174.81
255510,164.13
255511,194.76
255512,127.06
255513,162.35
255514,126.67
255515,168.47
255516,176.3
255517,180.34
255518,114.2
255519,183.79
255520,108.77
255521,109.09
255522,118.63
255523,124.66
255524,146.22
255525,136.46
255526,112.27
255527,124.51
255528,188.09
255529,147.8
255530,181.44
255531,108.29
255532,110.95
255533,167.15
255534,138.66
255535,158.67
255536,168.08
255537,106.01
255538,140.76
255539,165.06
255540,158.33
255541,133.73
255542,120.86
255543,119.75
255544,180.21
255545,157.18
255546,147.63
255547,174.2
255548,185.89
255549,122.02
255550,170.6
255551,174.62
255552,149.56
255553,199.16
255554,191.97
255555,109.83
255556,162.18
255557,169.17
255558,155.49
255559,170.3
255560,117.69
255561,147.67
255562,105.17
255563,135.35
255564,109.76
255565,113.29
255566,140.28
255567,107.42
255568,186.52
255569,137.3
255570,132.34
255571,192.28
255572,175.13
255573,180.59
255574,150.77
255575,198.23
255576,126.46
255577,145.67
255578,115.02
255579,143.21
255580,136.78
255581,164.43
255582,164.45
255583,137.12
255584,198.0
255585,184.91
255586,112.2
255587,100.28
255588,190.45
255589,192.01
255590,163.01
255591,136.75
255592,131.74
255593,113.05
255594,184.75
255595,163.47
255596,107.62
255597,171.35
255598,176.0
255599,192.6
255600,189.78
255601,134.58
255602,121.43
255603,102.84
255604,120.47
255605,119.7
255606,192.62
255607,193.43
255608,124.41
255609,160.97
255610,193.25
255611,173.01
255612,191.2
255613,165.8
255614,199.9
255615,123.42
255616,142.45
255617,173.79
255618,171.71
255619,108.82
255620,103.01
255621,172.95
255622,147.7
255623,140.43
255624,111.35
255625,152.87
255626,145.68
255627,176.92
255628,131.25
255629,157.34
255630,157.21
255631,118.63
255632,160.26
255633,146.55
255634,164.18
255635,191.81
255636,109.58
255637,173.85
255638,158.03
255639,197.27
255640,176.53
255641,104.99
255642,128.88
255643,198.18
255644,151.67
255645,147.1
255646,109.31
255647,135.91
255648,138.2
255649,175.43
255650,146.33
255651,166.46
255652,138.46
255653,113.72
255654,140.81
255655,171.9
255656,182.15
255657,196.55
255658,139.76
255659,176.14
255660,175.62
255661,117.69
255662,126.34
255663,194.64
255664,176.62
255665,122.04
255666,122.33
255667,167.02
255668,199.08
255669,111.11
255670,192.05
255671,132.37
255672,149.27
255673,170.05
255674,168.27
255675,117.71
255676,150.0
255677,133.26
255678,165.95
255679,189.31
255680,115.08
255681,147.43
255682,134.28
255683,146.34
255684,150.78
255685,113.5
255686,121.22
255687,153.7
255688,192.0
255689,103.03
255690,167.72
255691,118.51
255692,131.91
255693,188.92
255694,177.32
255695,164.35
255696,101.75
255697,118.23
255698,182.49
255699,188.25
255700,166.86
255701,136.74
255702,166.24
255703,141.82
255704,181.17
255705,133.24
255706,168.37
255707,187.01
255708,185.88
255709,116.99
255710,166.75
255711,112.94
255712,183.73
255713,161.72
255714,112.11
255715,108.16
255716,190.24
255717,125.0
255718,184.65
255719,173.4
255720,144.88
255721,193.12
255722,150.49
255723,154.15
255724,180.98
255725,146.04
255726,107.68
255727,198.18
255728,168.97
255729,165.47
255730,159.21
255731,188.71
255732,137.92
255733,137.51
255734,106.83
255735,195.07
255736,128.92
255737,196.89
255738,124.88
255739,198.66
255740,178.85
255741,142.56
255742,186.66
255743,199.78
255744,126.45
255745,176.01
255746,108.31
255747,148.83
255748,178.01
255749,129.27
255750,164.35
255751,116.11
255752,126.32
255753,185.74
255754,157.54
255755,165.54
255756,141.59
255757,154.47
255758,157.66
255759,170.11
255760,142.79
255761,103.06
255762,106.54
255763,153.9
255764,167.79
255765,126.93
255766,171.64
255767,165.44
255768,181.24
255769,178.82
255770,126.06
255771,137.01
255772,108.65
255773,119.04
255774,165.02
255775,193.91
255776,117.59
255777,115.56
255778,147.55
255779,142.72
255780,139.72
255781,138.41
255782,189.46
255783,105.98
255784,188.04
255785,174.55
255786,112.89
255787,170.1
255788,119.5
255789,197.48
255790,155.05
255791,191.62
255792,163.53
255793,119.71
255794,134.91
255795,160.12
255796,192.32
255797,115.06
255798,151.22
255799,199.8
255800,161.47
255801,136.72
255802,155.66
255803,147.43
255804,178.94
255805,164.92
255806,130.62
255807,164.39
255808,169.52
255809,124.15
255810,143.99
255811,161.81
255812,185.26
255813,106.49
255814,147.09
255815,156.82
255816,118.92
255817,164.29
255818,130.94
255819,171.87
255820,114.15
255821,140.0
255822,100.46
255823,122.38
255824,192.93
255825,173.23
255826,166.98
255827,154.58
255828,126.35
255829,180.45
255830,181.51
255831,145.58
255832,146.68
255833,165.83
255834,177.4
255835,159.76
255836,170.0
255837,194.23
255838,194.34
255839,196.0
255840,105.4
255841,109.98
255842,191.44
255843,130.76
255844,157.12
255845,173.66
255846,187.51
255847,165.04
255848,189.35
255849,150.65
255850,128.18
255851,159.05
255852,136.3
255853,157.03
255854,119.08
255855,123.59
255856,131.56
255857,111.63
255858,177.02
255859,125.54
255860,158.0
255861,111.65
255862,155.39
255863,101.8
255864,177.89
255865,174.17
255866,157.0
255867,101.33
255868,161.88
255869,125.39
255870,168.1
255871,166.37
255872,135.04
255873,136.77
255874,121.09
255875,126.24
255876,106.09
255877,196.43
255878,189.12
255879,110.66
255880,111.88
255881,139.34
255882,168.24
255883,122.8
255884,198.74
255885,192.42
255886,193.93
255887,152.39
255888,137.18
255889,121.12
255890,125.56
255891,166.56
255892,133.56
255893,113.43
255894,169.83
255895,162.74
255896,165.82
255897,129.26
255898,150.81
255899,164.53
255900,177.08
255901,180.78
255902,173.43
255903,133.73
255904,161.14
255905,107.42
255906,163.12
255907,144.07
255908,165.5
255909,141.38
255910,182.06
255911,113.36
255912,183.59
255913,145.62
255914,138.61
255915,149.72
255916,196.25
255917,124.3
255918,136.74
255919,165.21
255920,130.77
255921,193.4
255922,101.78
255923,177.63
255924,153.66
255925,111.98
255926,102.46
255927,119.65
255928,172.87
255929,125.23
255930,167.34
255931,149.03
255932,172.45
255933,169.67
255934,125.4
255935,125.0
255936,136.4
255937,182.45
255938,176.9
255939,173.16
255940,179.46
255941,134.18
255942,173.04
255943,146.97
255944,117.23
255945,183.85
255946,194.85
255947,103.9
255948,190.67
255949,160.97
255950,152.88
255951,150.95
255952,155.46
255953,187.27
255954,177.87
255955,151.5
255956,191.75
255957,189.15
255958,117.73
255959,160.68
255960,100.91
255961,131.2
255962,131.21
255963,146.85
255964,194.49
255965,200.0
255966,165.67
255967,178.13
255968,105.98
255969,128.82
255970,129.8
255971,157.33
255972,196.85
255973,137.73
255974,127.49
255975,119.28
255976,155.84
255977,117.5
255978,113.52
255979,153.03
255980,199.53
255981,141.89
255982,154.99
255983,167.94
255984,126.09
255985,106.64
255986,125.24
255987,109.37
255988,168.46
255989,134.86
255990,161.98
255991,190.34
255992,169.7
255993,194.18
255994,123.64
255995,145.58
255996,144.83
255997,198.2
255998,109.99
255999,194.4
256000,171.63
256001,102.88
256002,147.57
256003,119.15
256004,173.02
256005,165.32
256006,170.32
256007,159.29
256008,110.34
256009,191.77
256010,166.68
256011,137.65
256012,154.76
256013,129.54
256014,107.26
256015,176.67
256016,128.13
256017,115.95
256018,197.35
256019,190.01
256020,130.69
256021,115.59
256022,148.39
256023,150.57
256024,160.34
256025,185.65
256026,166.68
256027,160.01
256028,112.0
256029,119.44
256030,174.81
256031,139.31
256032,197.51
256033,143.98
256034,133.5
256035,101.13
256036,142.15
256037,154.16
256038,183.79
256039,145.63
256040,143.34
256041,129.09
256042,138.85
256043,143.9
256044,139.79
256045,150.85
256046,180.69
256047,101.48
256048,197.49
256049,115.06
256050,179.57
256051,161.7
256052,175.22
256053,124.15
256054,147.15
256055,174.91
256056,173.07
256057,124.11
256058,138.89
256059,178.09
256060,149.06
256061,180.49
256062,107.69
256063,164.34
256064,167.23
256065,174.35
256066,114.58
256067,146.56
256068,159.85
256069,184.42
256070,191.67
256071,155.88
256072,167.45
256073,165.38
256074,128.47
256075,146.35
256076,127.4
256077,177.27
256078,126.5
256079,182.75
256080,130.6
256081,138.22
256082,139.51
256083,153.88
256084,156.72
256085,130.83
256086,112.45
256087,171.71
256088,175.86
256089,178.86
256090,114.69
256091,187.65
256092,100.72
256093,172.66
256094,116.79
256095,110.85
256096,123.73
256097,178.51
256098,168.16
256099,176.6
256100,137.89
256101,114.1
256102,117.08
256103,166.21
256104,147.96
256105,147.64
256106,124.35
256107,135.95
256108,164.57
256109,116.13
256110,137.41
256111,147.06
256112,101.07
256113,106.98
256114,186.39
256115,137.41
256116,101.62
256117,163.1
256118,165.56
256119,170.86
256120,185.5
256121,193.42
256122,165.68
256123,174.19
256124,138.03
256125,116.76
256126,116.05
256127,161.26
256128,100.85
256129,118.79
256130,126.79
256131,125.73
256132,144.63
256133,185.82
256134,182.18
256135,185.11
256136,135.22
256137,107.03
256138,199.16
256139,174.42
256140,119.55
256141,119.74
256142,199.09
256143,166.84
256144,176.22
256145,171.65
256146,142.26
256147,177.25
256148,117.66
256149,159.06
256150,156.25
256151,175.53
256152,141.55
256153,106.47
256154,161.08
256155,104.8
256156,154.58
256157,117.28
256158,134.62
256159,113.26
256160,169.52
256161,100.37
256162,153.07
256163,134.58
256164,146.41
256165,125.4
256166,127.66
256167,118.33
256168,100.07
256169,166.28
256170,141.52
256171,183.31
256172,146.97
256173,132.36
256174,109.88
256175,136.48
256176,187.97
256177,122.0
256178,197.05
256179,137.05
256180,117.66
256181,138.41
256182,190.3
256183,147.48
256184,113.68
256185,176.7
256186,193.34
256187,177.44
256188,153.3
256189,143.85
256190,181.28
256191,150.16
256192,138.84
256193,178.2
256194,109.4
256195,178.08
256196,107.85
256197,118.26
256198,124.76
256199,101.99
256200,119.05
256201,175.35
256202,192.71
256203,110.44
256204,162.09
256205,185.34
256206,105.05
256207,112.48
256208,105.79
256209,157.45
256210,169.41
256211,101.89
256212,103.77
256213,112.55
256214,105.3
256215,112.56
256216,179.02
256217,184.22
256218,138.28
256219,142.58
256220,181.84
256221,151.46
256222,135.73
256223,185.31
256224,167.49
256225,109.48
256226,111.47
256227,162.82
256228,133.2
256229,174.8
256230,124.93
256231,153.85
256232,198.69
256233,152.13
256234,198.69
256235,189.79
256236,188.95
256237,161.23
256238,130.83
256239,111.94
256240,177.46
256241,187.28
256242,136.36
256243,196.57
256244,101.11
256245,110.51
256246,199.96
256247,140.65
256248,168.15
256249,147.48
256250,100.91
256251,183.42
256252,168.13
256253,137.05
256254,119.39
256255,105.75
256256,116.32
256257,178.75
256258,149.14
256259,183.82
256260,131.04
256261,176.23
256262,120.79
256263,195.45
256264,144.23
256265,140.29
256266,106.83
256267,173.48
256268,158.28
256269,156.54
256270,184.48
256271,163.73
256272,175.69
256273,132.6
256274,139.93
256275,189.45
256276,120.12
256277,151.99
256278,175.37
256279,191.38
256280,143.78
256281,193.92
256282,151.01
256283,107.66
256284,143.66
256285,149.98
256286,157.32
256287,197.35
256288,115.35
256289,167.61
256290,182.14
256291,154.93
256292,114.75
256293,134.95
256294,186.06
256295,141.36
256296,106.64
256297,199.75
256298,139.49
256299,121.1
256300,123.7
256301,159.65
256302,189.2
256303,134.08
256304,105.81
256305,185.08
256306,162.2
256307,110.97
256308,100.16
256309,149.93
256310,123.8
256311,158.61
256312,110.28
256313,171.09
256314,103.21
256315,118.07
256316,171.13
256317,142.84
256318,128.92
256319,133.62
256320,177.53
256321,116.33
256322,128.41
256323,197.36
256324,181.74
256325,168.12
256326,139.37
256327,158.1
256328,126.3
256329,183.33
256330,194.94
256331,148.6
256332,160.23
256333,140.62
256334,110.15
256335,151.42
256336,110.21
256337,140.08
256338,157.1
256339,110.35
256340,169.44
256341,159.87
256342,172.89
256343,188.13
256344,147.47
256345,161.35
256346,143.86
256347,100.58
256348,160.58
256349,128.61
256350,134.76
256351,152.74
256352,160.73
256353,122.85
256354,135.45
256355,111.14
256356,100.46
256357,190.73
256358,176.09
256359,130.11
256360,113.12
256361,188.41
256362,110.15
256363,196.47
256364,176.43
256365,174.1
256366,198.09
256367,172.25
256368,101.54
256369,126.06
256370,132.9
256371,144.79
256372,166.21
256373,117.66
256374,120.98
256375,101.48
256376,143.07
256377,119.63
256378,198.04
256379,100.18
256380,120.47
256381,171.11
256382,123.34
256383,114.4
256384,119.01
256385,160.03
256386,119.75
256387,153.26
256388,137.17
256389,177.56
256390,122.88
256391,134.68
256392,131.31
256393,144.92
256394,122.87
256395,181.93
256396,145.42
256397,143.75
256398,149.32
256399,171.69
256400,197.25
256401,182.88
256402,105.17
256403,129.24
256404,159.08
256405,158.86
256406,163.69
256407,112.32
256408,194.55
256409,165.42
256410,101.38
256411,109.22
256412,193.21
256413,189.96
256414,142.51
256415,166.37
256416,192.1
256417,118.04
256418,103.37
256419,117.54
256420,125.78
256421,194.73
256422,178.1
256423,116.75
256424,106.34
256425,155.09
256426,113.68
256427,117.19
256428,111.44
256429,146.3
256430,104.61
256431,188.27
256432,131.17
256433,196.3
256434,187.15
256435,127.56
256436,113.6
256437,123.72
256438,104.69
256439,189.23
256440,109.83
256441,142.39
256442,148.45
256443,190.95
256444,156.09
256445,102.05
256446,144.94
256447,182.95
256448,193.55
256449,103.15
256450,180.33
256451,119.19
256452,142.1
256453,118.58
256454,103.98
256455,194.56
256456,125.29
256457,154.94
256458,198.85
256459,198.58
256460,158.8
256461,180.36
256462,158.21
256463,175.53
256464,193.57
256465,102.99
256466,184.15
256467,127.22
256468,184.12
256469,132.36
256470,103.31
256471,102.31
256472,111.1
256473,161.68
256474,111.86
256475,111.65
256476,122.29
256477,188.55
256478,107.9
256479,122.48
256480,199.32
256481,111.55
256482,153.75
256483,159.87
256484,107.82
256485,105.91
256486,155.35
256487,192.96
256488,178.88
256489,126.6
256490,140.09
256491,159.43
256492,121.25
256493,129.98
256494,193.52
256495,125.28
256496,188.23
256497,159.47
256498,116.84
256499,187.01
256500,102.65
256501,159.71
256502,194.52
256503,161.07
256504,188.2
256505,160.83
256506,114.68
256507,199.64
256508,199.99
256509,139.18
256510,102.43
256511,120.4
256512,102.67
256513,159.35
256514,112.16
256515,174.44
256516,157.5
256517,194.08
256518,113.84
256519,195.44
256520,148.12
256521,199.05
256522,103.36
256523,186.04
256524,166.99
256525,125.26
256526,177.11
256527,130.38
256528,103.08
256529,123.08
256530,112.5
256531,114.85
256532,196.26
256533,196.78
256534,193.67
256535,185.48
256536,117.41
256537,175.56
256538,103.97
256539,183.35
256540,164.97
256541,151.03
256542,133.85
256543,165.6
256544,148.51
256545,128.29
256546,141.99
256547,117.0
256548,162.99
256549,129.38
256550,139.01
256551,165.7
256552,135.13
256553,148.56
256554,115.43
256555,173.87
256556,149.17
256557,166.25
256558,140.63
256559,139.83
256560,101.11
256561,131.76
256562,182.36
256563,105.69
256564,175.63
256565,130.82
256566,163.28
256567,117.26
256568,129.35
256569,141.17
256570,183.38
256571,196.06
256572,186.3
256573,192.77
256574,132.32
256575,111.22
256576,100.68
256577,155.65
256578,152.26
256579,186.73
256580,190.88
256581,118.1
256582,110.74
256583,184.24
256584,194.97
256585,136.22
256586,138.03
256587,167.31
256588,117.23
256589,119.02
256590,111.39
256591,134.9
256592,148.87
256593,198.57
256594,146.2
256595,130.38
256596,174.54
256597,126.7
256598,102.19
256599,120.17
256600,199.19
256601,104.09
256602,195.71
256603,162.04
256604,145.15
256605,162.24
256606,127.35
256607,175.11
256608,157.19
256609,152.4
256610,154.07
256611,113.86
256612,189.28
256613,124.22
256614,102.37
256615,172.99
256616,182.59
256617,173.99
256618,164.52
256619,102.33
256620,121.67
256621,154.49
256622,114.6
256623,138.03
256624,175.21
256625,160.5
256626,190.08
256627,197.97
256628,148.94
256629,172.52
256630,150.49
256631,110.86
256632,163.35
256633,124.33
256634,160.74
256635,172.73
256636,166.02
256637,142.19
256638,146.04
256639,146.92
256640,127.72
256641,133.68
256642,139.71
256643,193.93
256644,164.51
256645,172.08
256646,124.81
256647,118.7
256648,144.84
256649,114.18
256650,197.23
256651,157.95
256652,150.06
256653,172.18
256654,180.78
256655,129.2
256656,184.78
256657,149.27
256658,116.14
256659,164.52
256660,155.41
256661,184.13
256662,173.9
256663,108.95
256664,137.06
256665,165.91
256666,128.58
256667,139.86
256668,174.57
256669,117.24
256670,152.7
256671,126.35
256672,113.82
256673,143.53
256674,146.48
256675,137.71
256676,181.94
256677,189.16
256678,168.9
256679,139.07
256680,157.85
256681,121.84
256682,181.58
256683,159.62
256684,139.1
256685,186.61
256686,141.56
256687,118.18
256688,145.6
256689,140.64
256690,165.87
256691,170.36
256692,156.56
256693,198.5
256694,155.74
256695,102.16
256696,185.97
256697,128.22
256698,101.88
256699,122.14
256700,174.03
256701,117.42
256702,112.33
256703,105.38
256704,157.5
256705,172.45
256706,198.02
256707,104.2
256708,198.44
256709,155.26
256710,183.06
256711,121.2
256712,123.6
256713,167.18
256714,138.71
256715,113.9
256716,185.88
256717,177.02
256718,120.89
256719,100.32
256720,191.78
256721,155.41
256722,129.45
256723,133.26
256724,192.29
256725,171.04
256726,173.54
256727,147.92
256728,141.91
256729,199.54
256730,112.4
256731,125.52
256732,143.52
256733,151.4
256734,146.53
256735,145.08
256736,109.51
256737,103.97
256738,186.58
256739,173.16
256740,130.22
256741,116.79
256742,142.49
256743,165.65
256744,172.6
256745,191.9
256746,134.29
256747,163.16
256748,192.75
256749,194.72
256750,122.72
256751,160.45
256752,131.39
256753,103.69
256754,148.01
256755,109.38
256756,135.53
256757,152.17
256758,123.77
256759,167.03
256760,114.27
256761,166.25
256762,134.67
256763,165.82
256764,182.27
256765,157.88
256766,107.91
256767,109.75
256768,145.05
256769,117.53
256770,134.11
256771,181.21
256772,125.86
256773,181.49
256774,142.94
256775,104.54
256776,178.21
256777,107.27
256778,168.43
256779,176.6
256780,120.51
256781,145.31
256782,187.23
256783,180.63
256784,168.01
256785,186.74
256786,190.93
256787,157.83
256788,134.81
256789,101.56
256790,196.1
256791,172.33
256792,129.86
256793,188.06
256794,176.06
256795,110.57
256796,146.47
256797,135.12
256798,119.74
256799,194.24
256800,168.28
256801,146.54
256802,129.28
256803,150.89
256804,140.92
256805,166.85
256806,172.46
256807,195.23
256808,155.99
256809,124.05
256810,176.78
256811,112.72
256812,118.66
256813,189.31
256814,198.73
256815,172.71
256816,128.37
256817,170.79
256818,153.2
256819,149.27
256820,184.38
256821,172.38
256822,192.97
256823,108.92
256824,108.54
256825,141.49
256826,198.27
256827,116.82
256828,158.21
256829,156.56
256830,172.6
256831,180.92
256832,191.01
256833,181.83
256834,152.26
256835,118.6
256836,198.05
256837,186.49
256838,107.87
256839,180.58
256840,189.6
256841,186.94
256842,197.27
256843,184.32
256844,105.19
256845,102.1
256846,176.95
256847,153.85
256848,156.48
256849,128.43
256850,117.28
256851,117.86
256852,114.69
256853,175.8
256854,138.66
256855,177.69
256856,178.81
256857,149.48
256858,132.64
256859,139.34
256860,108.54
256861,112.11
256862,158.35
256863,162.84
256864,176.58
256865,116.86
256866,198.35
256867,116.46
256868,166.22
256869,105.39
256870,114.12
256871,138.52
256872,147.85
256873,172.27
256874,132.13
256875,105.73
256876,102.12
256877,163.19
256878,134.73
256879,158.29
256880,107.31
256881,135.09
256882,161.33
256883,187.07
256884,189.43
256885,160.38
256886,120.21
256887,147.71
256888,101.56
256889,115.63
256890,177.09
256891,147.7
256892,110.62
256893,140.27
256894,157.17
256895,126.95
256896,127.91
256897,169.27
256898,169.93
256899,152.0
256900,125.39
256901,138.07
256902,192.0
256903,106.3
256904,167.69
256905,151.38
256906,188.78
256907,198.37
256908,172.77
256909,165.21
256910,117.29
256911,188.24
256912,137.53
256913,117.64
256914,120.5
256915,177.12
256916,130.59
256917,171.53
256918,137.99
256919,117.37
256920,106.27
256921,123.85
256922,143.53
256923,150.29
256924,102.59
256925,131.9
256926,115.56
256927,177.04
256928,101.23
256929,145.27
256930,197.92
256931,181.11
256932,106.16
256933,178.56
256934,112.9
256935,186.32
256936,112.73
256937,107.64
256938,100.82
256939,148.03
256940,116.32
256941,108.67
256942,176.8
256943,138.4
256944,146.38
256945,104.46
256946,131.5
256947,140.44
256948,139.0
256949,153.75
256950,155.7
256951,121.73
256952,134.39
256953,101.19
256954,188.69
256955,110.65
256956,117.35
256957,104.28
256958,157.51
256959,155.92
256960,136.96
256961,144.23
256962,150.69
256963,191.36
256964,116.9
256965,184.51
256966,157.59
256967,148.94
256968,142.08
256969,146.01
256970,170.16
256971,134.95
256972,182.07
256973,124.01
256974,180.38
256975,193.58
256976,151.54
256977,109.64
256978,132.01
256979,167.4
256980,103.32
256981,198.41
256982,193.07
256983,164.75
256984,126.17
256985,101.04
256986,101.06
256987,119.06
256988,136.82
256989,175.31
256990,143.14
256991,184.11
256992,145.36
256993,180.04
256994,115.17
256995,178.79
256996,117.86
256997,159.46
256998,147.62
256999,131.69
257000,187.96
257001,107.68
257002,162.36
257003,117.15
257004,145.92
257005,157.34
257006,150.31
257007,138.23
257008,123.14
257009,195.28
257010,172.68
257011,146.78
257012,108.98
257013,127.34
257014,117.52
257015,144.35
257016,168.87
257017,161.01
257018,199.09
257019,134.26
257020,176.35
257021,131.7
257022,179.79
257023,168.26
257024,144.22
257025,161.89
257026,136.31
257027,135.17
257028,154.53
257029,142.65
257030,181.8
257031,168.06
257032,169.99
257033,156.71
257034,199.07
257035,178.18
257036,104.17
257037,166.71
257038,128.79
257039,152.41
257040,142.32
257041,197.25
257042,144.35
257043,167.44
257044,119.15
257045,182.77
257046,107.26
257047,136.69
257048,159.63
257049,172.68
257050,183.47
257051,178.86
257052,152.52
257053,155.75
257054,132.0
257055,173.46
257056,110.75
257057,173.72
257058,120.3
257059,118.32
257060,161.55
257061,183.51
257062,188.56
257063,173.1
257064,160.97
257065,185.38
257066,125.89
257067,131.62
257068,103.04
257069,160.44
257070,166.71
257071,185.04
257072,124.85
257073,116.76
257074,140.64
257075,168.4
257076,126.72
257077,163.87
257078,192.11
257079,172.53
257080,179.62
257081,112.75
257082,164.05
257083,176.4
257084,123.74
257085,176.63
257086,154.16
257087,106.5
257088,129.14
257089,152.4
257090,145.31
257091,169.0
257092,151.61
257093,195.55
257094,169.75
257095,100.33
257096,163.42
257097,141.26
257098,157.84
257099,110.41
257100,137.48
257101,164.98
257102,126.58
257103,101.56
257104,175.66
257105,180.18
257106,158.68
257107,149.46
257108,103.49
257109,132.24
257110,190.33
257111,189.94
257112,108.81
257113,176.87
257114,186.43
257115,114.77
257116,108.62
257117,157.57
257118,165.04
257119,150.24
257120,176.12
257121,112.71
257122,107.07
257123,193.04
257124,183.39
257125,165.63
257126,198.06
257127,144.47
257128,174.56
257129,106.64
257130,137.25
257131,101.81
257132,124.14
257133,141.01
257134,164.3
257135,132.7
257136,193.03
257137,136.04
257138,103.82
257139,164.54
257140,160.45
257141,130.17
257142,173.45
257143,105.79
257144,121.72
257145,109.05
257146,163.33
257147,132.66
257148,195.15
257149,137.63
257150,143.03
257151,144.5
257152,147.57
257153,156.65
257154,125.06
257155,132.06
257156,154.36
257157,182.24
257158,153.13
257159,103.47
257160,163.06
257161,135.54
257162,164.76
257163,165.59
257164,118.9
257165,137.98
257166,174.37
257167,124.12
257168,158.93
257169,137.3
257170,103.49
257171,199.83
257172,134.03
257173,189.78
257174,189.06
257175,146.43
257176,114.89
257177,112.73
257178,122.25
257179,199.21
257180,128.43
257181,149.58
257182,191.78
257183,189.73
257184,106.55
257185,158.98
257186,153.38
257187,147.5
257188,194.56
257189,147.09
257190,112.04
257191,114.49
257192,179.84
257193,181.0
257194,101.48
257195,135.92
257196,167.0
257197,169.97
257198,116.4
257199,160.42
257200,160.0
257201,172.76
257202,145.88
257203,194.96
257204,111.31
257205,107.28
257206,152.81
257207,184.85
257208,153.54
257209,134.96
257210,162.66
257211,146.6
257212,132.94
257213,179.86
257214,161.74
257215,109.76
257216,169.72
257217,136.3
257218,120.84
257219,149.91
257220,160.26
257221,109.39
257222,179.45
257223,121.94
257224,115.72
257225,186.32
257226,115.71
257227,171.85
257228,102.35
257229,172.77
257230,199.52
257231,135.59
257232,127.44
257233,113.05
257234,147.84
257235,163.47
257236,181.69
257237,160.47
257238,111.54
257239,103.02
257240,154.7
257241,175.24
257242,121.2
257243,143.12
257244,199.62
257245,139.67
257246,136.7
257247,194.57
257248,189.5
257249,143.87
257250,114.3
257251,132.3
257252,126.65
257253,160.88
257254,168.62
257255,184.54
257256,116.82
257257,114.96
257258,112.28
257259,157.95
257260,108.87
257261,110.42
257262,125.99
257263,100.78
257264,173.83
257265,195.78
257266,112.88
257267,154.01
257268,121.07
257269,133.43
257270,147.6
257271,174.19
257272,124.77
257273,106.0
257274,150.15
257275,125.53
257276,172.24
257277,109.9
257278,149.63
257279,150.38
257280,166.71
257281,142.14
257282,153.29
257283,128.11
257284,190.0
257285,119.78
257286,118.56
257287,181.66
257288,135.35
257289,184.53
257290,104.87
257291,101.9
257292,177.75
257293,152.55
257294,119.19
257295,159.64
257296,188.94
257297,183.06
257298,162.87
257299,119.78
257300,186.51
257301,189.76
257302,152.97
257303,158.6
257304,114.69
257305,146.58
257306,103.77
257307,186.48
257308,115.31
257309,137.95
257310,134.05
257311,173.57
257312,141.67
257313,104.38
257314,117.29
257315,121.26
257316,195.39
257317,197.92
257318,122.88
257319,114.15
257320,147.96
257321,106.92
257322,118.14
257323,159.47
257324,133.38
257325,114.5
257326,138.01
257327,128.55
257328,164.52
257329,153.18
257330,141.66
257331,195.49
257332,184.59
257333,143.94
257334,181.79
257335,120.94
257336,156.57
257337,149.18
257338,114.36
257339,164.32
257340,180.99
257341,161.94
257342,107.54
257343,143.96
257344,105.06
257345,160.24
257346,119.52
257347,139.86
257348,171.85
257349,187.75
257350,156.32
257351,194.11
257352,139.37
257353,162.59
257354,159.43
257355,103.94
257356,193.58
257357,117.78
257358,122.12
257359,110.94
257360,131.64
257361,100.48
257362,125.54
257363,124.14
257364,164.61
257365,162.05
257366,170.41
257367,138.37
257368,197.03
257369,166.77
257370,153.61
257371,137.4
257372,191.42
257373,174.66
257374,163.52
257375,142.31
257376,117.44
257377,103.75
257378,148.92
257379,172.81
257380,123.53
257381,127.37
257382,151.67
257383,179.52
257384,141.52
257385,135.61
257386,179.26
257387,139.31
257388,101.53
257389,133.74
257390,184.2
